walk,153,102,877,1267,-106
walk,153,102,896,1082,-106
walk,153,102,874,897,-106
walk,153,102,868,655,-105
walk,153,102,876,423,-104
walk,153,102,890,239,-103
walk,153,102,898,14,-104
walk,153,101,676,1909,-95
walk,153,102,517,34,-93
walk,153,102,333,67,-97
walk,153,102,169,66,-98
walk,153,101,42,1897,-96
walk,152,101,1800,1874,-89
walk,152,101,1607,1838,-82
walk,152,101,1382,1772,-38
walk,152,101,1158,1705,-19
walk,152,101,937,1640,-19
walk,152,101,791,1628,-9
walk,152,101,579,1597,-1
walk,152,101,356,1558,-9
walk,152,101,141,1539,-4
walk,151,101,1861,1557,-2
walk,151,101,1609,1541,0
walk,151,101,1297,1458,0
walk,151,101,1053,1351,1
walk,151,101,827,1257,1
walk,151,101,634,1190,0
walk,151,101,404,1135,0
walk,151,101,137,1087,-26
walk,150,101,1796,1023,-41
walk,150,101,1623,985,-40
walk,150,101,1523,968,-45
walk,150,101,1416,947,-47
walk,150,101,1304,926,-47
walk,150,101,1231,912,-46
walk,150,101,1065,873,-44
walk,150,101,951,967,-31
walk,150,101,859,1051,-28
walk,150,101,750,1126,-42
walk,150,101,613,1154,-17
walk,150,101,460,1159,-20
walk,150,101,103,1237,-55
walk,149,101,1883,1153,-40
walk,149,101,1675,1087,-49
walk,149,101,1434,1060,-67
walk,149,101,1250,1045,-64
walk,149,101,976,1101,-51
walk,149,101,818,1031,-23
walk,149,101,613,985,11
walk,149,101,481,947,26
walk,149,101,174,905,9
walk,148,101,1856,937,21
walk,148,101,1710,954,40
walk,148,101,1416,910,14
walk,148,101,1288,875,19
walk,148,101,1061,841,-16
