walk,153,102,933,1412,-106
walk,153,102,902,1158,-106
walk,153,102,902,1018,-106
walk,153,102,898,843,-106
walk,153,102,902,634,-105
walk,153,102,907,422,-104
walk,153,102,901,228,-103
walk,153,102,895,27,-104
walk,153,101,837,1780,-112
walk,153,101,772,1613,-116
walk,153,101,767,1410,-124
walk,153,101,888,1171,-122
walk,153,101,975,967,-124
walk,153,101,1047,738,-112
walk,153,101,1094,561,-83
walk,153,101,1143,375,-55
walk,153,101,1185,218,-24
walk,153,101,1234,30,-3
walk,153,100,1293,1789,5
walk,153,100,1371,1639,1
walk,153,100,1443,1469,2
walk,153,100,1507,1327,-1
walk,153,100,1584,1183,-10
walk,153,100,1670,1063,-10
walk,153,100,1802,957,-12
walk,154,100,40,865,-14
walk,154,100,165,796,-13
walk,154,100,287,729,-11
walk,154,100,427,676,-12
walk,154,100,578,621,-16
walk,154,100,775,570,-8
walk,154,100,951,524,2
walk,154,100,1129,450,4
walk,154,100,1337,371,-8
walk,154,100,1457,311,-6
walk,154,100,1591,233,-7
walk,154,100,1778,193,-1
walk,155,100,111,125,-2
walk,155,100,244,71,2
walk,155,100,408,8,-4
walk,155,99,564,1884,-5
walk,155,99,734,1861,-14
walk,155,99,809,1859,-15
walk,155,99,1047,1874,-11
walk,155,99,1205,1859,-11
walk,155,99,1369,1840,-22
walk,155,99,1527,1826,-31
walk,155,99,1603,1806,-32
walk,155,99,1693,1694,-31
walk,155,99,1592,1552,-17
walk,155,99,1528,1401,-19
walk,155,99,1501,1271,-3
walk,155,99,1475,1123,-5
walk,155,99,1449,956,-6
walk,155,99,1411,778,0
walk,155,99,1355,646,1
walk,155,99,1220,497,-11
walk,155,99,1027,374,-13
walk,155,99,832,284,-19
walk,155,99,633,239,-26
walk,155,99,375,175,-24
walk,155,99,196,127,-19
walk,154,98,1887,1899,-32
walk,154,98,1719,1794,-21
walk,154,98,1507,1682,-6
walk,154,98,1322,1572,-11
walk,154,98,1196,1500,-11
walk,154,98,1029,1415,-11
walk,154,98,877,1316,-3
walk,154,98,690,1214,-16
walk,154,98,529,1142,-2
walk,154,98,390,1066,0
walk,154,98,244,877,0
walk,154,98,161,656,6
walk,154,98,111,406,12
walk,154,98,73,273,17
walk,154,98,36,90,24
walk,154,97,15,1805,22
walk,153,97,1918,1651,22
walk,153,97,1898,1484,25
walk,153,97,1894,1326,27
walk,153,97,1889,1173,28
walk,154,97,5,1026,29
walk,154,97,78,880,40
walk,154,97,152,806,62
walk,154,97,251,686,76
walk,154,97,356,561,68
walk,154,97,422,439,70
