walk,153,102,953,1373,-106
walk,153,102,958,1048,-106
walk,153,102,956,870,-106
walk,153,102,930,472,-105
walk,153,102,880,13,-104
walk,153,101,685,1630,-122
walk,153,101,336,1487,-116
walk,151,101,688,1113,0
walk,150,101,866,846,-36
walk,149,101,893,1286,-50
walk,149,101,653,1710,-32
walk,149,102,282,301,-22
walk,148,102,1802,761,-34
walk,148,102,1055,1121,-12
walk,148,102,819,113,-23
walk,148,101,863,1585,-33
walk,148,101,960,1228,-20
walk,148,101,1059,627,-22
walk,148,101,1082,348,-8
walk,148,100,1071,1906,0
walk,148,99,700,1873,-9
walk,148,99,399,1387,0
walk,147,99,1858,1074,0
walk,147,99,1515,341,48
walk,147,99,1496,1,39
walk,147,99,1314,648,13
walk,147,99,1015,866,28
walk,147,99,499,1082,13
walk,147,99,86,1119,24
walk,146,99,1349,1117,37
walk,146,99,1259,869,73
walk,146,99,906,1158,40
walk,146,99,749,978,47
walk,146,98,177,1911,150
walk,145,98,1778,1587,197
walk,145,98,1325,1195,232
walk,145,98,1111,780,327
walk,145,98,873,606,366
walk,145,98,858,336,425
walk,145,97,1086,1804,501
walk,145,97,1380,1470,567
walk,145,97,1778,1250,630
walk,146,97,157,1123,663
walk,146,97,348,973,686
walk,146,97,598,715,719
walk,146,97,1095,78,748
walk,146,96,1127,1906,756
