walk,153,102,948,1443,-106
walk,153,102,831,1467,-106
walk,153,102,706,1589,-106
walk,153,102,462,1732,-106
walk,153,102,221,1867,-106
walk,152,102,1913,1878,-104
walk,152,102,1604,1884,-103
walk,152,102,1420,1882,-100
walk,152,102,1145,1836,-96
walk,152,102,894,1802,-94
walk,152,102,596,1772,-100
walk,152,102,352,1741,-103
walk,152,102,129,1730,-109
walk,151,102,1786,1724,-123
walk,151,102,1506,1716,-123
walk,151,102,1204,1713,-121
walk,151,102,967,1697,-95
walk,151,102,680,1686,-92
walk,151,102,364,1552,-71
walk,151,102,129,1427,-27
walk,150,102,1797,1272,-18
walk,150,102,1535,1102,-26
walk,150,102,1278,925,-68
walk,150,102,1116,835,-38
walk,150,102,805,532,1
walk,150,102,565,388,4
walk,150,102,445,331,38
walk,150,102,270,232,5
walk,150,101,125,1914,-55
walk,149,101,1901,1721,-61
walk,149,101,1683,1590,-56
walk,149,101,1431,1405,-37
walk,149,101,1299,1265,-21
walk,149,101,1130,1055,-57
walk,149,101,970,788,-53
walk,149,101,891,513,-39
walk,149,101,823,164,-27
walk,149,100,748,1724,-26
walk,149,100,701,1460,-20
walk,149,100,657,1266,-17
walk,149,100,594,954,-19
walk,149,100,552,720,-24
walk,149,100,517,463,-26
walk,149,100,484,205,-34
walk,149,99,474,1824,-44
walk,149,99,455,1609,-20
walk,149,99,439,1405,-18
walk,149,99,423,1160,-15
walk,149,99,415,948,-10
walk,149,99,411,757,-9
walk,149,99,403,551,-13
walk,149,99,398,358,-7
walk,149,99,377,128,-7
walk,149,98,343,1822,-3
walk,149,98,293,1624,0
walk,149,98,201,1430,0
walk,149,98,362,1224,7
walk,149,98,504,1034,15
walk,149,98,627,873,17
walk,149,98,733,741,4
walk,149,98,810,649,1
walk,149,98,957,531,0
walk,149,98,1109,399,10
walk,149,98,1257,250,6
walk,149,98,1388,101,10
walk,149,97,1488,1877,13
walk,149,97,1523,1714,-1
walk,149,97,1520,1474,0
walk,149,97,1507,1256,0
walk,149,97,1474,987,0
walk,149,97,1484,788,-5
walk,149,97,1482,559,-17
walk,149,97,1479,322,-15
walk,149,97,1479,89,-45
walk,149,96,1479,1793,-56
walk,149,96,1488,1591,-53
walk,149,96,1501,1327,-77
walk,149,96,1553,1095,-85
walk,149,96,1601,915,-84
walk,149,96,1644,738,-78
walk,149,96,1706,555,-80
walk,149,96,1756,366,-73
walk,149,96,1818,153,-59
walk,149,95,1881,1891,-22
walk,149,95,1766,1649,5
walk,149,95,1620,1511,4
walk,149,95,1642,1231,23
walk,149,95,1706,1028,39
walk,149,95,1887,920,54
walk,150,95,72,808,69
walk,150,95,195,646,64
walk,150,95,242,500,85
walk,150,95,360,345,42
walk,150,95,466,146,40
walk,150,94,512,1914,31
