walk,135,92,931,343,244
walk,135,92,647,451,243
walk,135,92,291,459,243
walk,135,92,34,474,243
walk,135,92,-87,480,244
walk,134,92,1124,485,13
walk,134,92,823,483,12
walk,134,92,467,478,12
walk,134,92,260,482,12
walk,133,92,1849,488,22
walk,133,92,1835,569,30
walk,133,92,1785,945,67
walk,133,92,1758,1072,82
walk,133,92,1670,1504,46
walk,133,92,1614,1699,60
walk,133,93,1602,138,26
walk,133,93,1647,378,16
walk,133,93,1707,745,-62
walk,133,93,1751,1069,-60
walk,133,93,1765,1264,-45
walk,133,93,1827,1651,-56
walk,133,94,1791,128,-84
walk,133,94,1725,441,-66
walk,133,94,1763,705,-50
walk,133,94,1764,986,-53
walk,133,94,1707,1314,-67
walk,133,94,1657,1528,-55
walk,133,95,1533,106,-90
walk,133,95,1452,372,-91
walk,133,95,1412,639,-103
walk,133,95,1477,811,-106
walk,133,95,1626,1159,-112
walk,133,95,1771,1556,-101
walk,133,95,1860,1838,-74
walk,133,96,1914,127,-46
walk,134,96,112,523,-24
walk,134,96,184,750,-14
walk,134,96,286,1015,-6
walk,134,96,459,1371,-5
walk,134,96,624,1580,-5
walk,134,96,947,1808,-8
walk,134,97,1201,55,-8
walk,134,97,1471,229,-8
walk,134,97,1775,405,-7
walk,135,97,84,511,-9
walk,135,97,296,591,-2
walk,135,97,533,684,4
walk,135,97,753,762,14
walk,135,97,1029,950,37
walk,135,97,1283,1125,47
walk,135,97,1420,1448,29
walk,135,98,1693,76,3
walk,135,98,1763,330,4
walk,135,98,1848,689,-11
walk,135,98,1840,899,-8
walk,135,98,1852,1271,-12
walk,135,98,1867,1513,-10
walk,135,98,1882,1752,-14
walk,135,99,1868,91,-15
walk,135,99,1863,353,-33
walk,135,99,1821,655,-46
walk,135,99,1765,902,-51
walk,135,99,1692,1198,-58
walk,135,99,1609,1453,-54
walk,135,99,1529,1646,-39
walk,135,99,1482,1813,-25
walk,135,100,1457,114,-8
walk,135,100,1435,526,0
walk,135,100,1319,738,1
walk,135,100,1170,949,-6
walk,135,100,1026,1056,1
walk,135,100,925,1178,22
walk,135,100,795,1269,41
walk,135,100,646,1370,51
walk,135,100,455,1389,55
walk,135,100,273,1374,56
walk,134,100,1871,1284,27
walk,134,100,1660,1262,11
walk,134,100,1532,1271,2
walk,134,100,1335,1346,-27
walk,134,100,1053,1434,-78
walk,134,100,739,1640,-93
walk,134,100,422,1880,-112
walk,134,101,220,102,-129
walk,133,101,1840,473,-154
walk,133,101,1526,568,-188
walk,133,101,1298,568,-218
walk,133,101,1064,531,-257
walk,133,101,845,525,-321
walk,133,101,677,545,-372
walk,133,101,430,595,-410
walk,133,101,287,586,-413
walk,133,101,63,880,-471
walk,132,101,1866,993,-474
walk,132,101,1699,1152,-472
walk,132,101,1546,1192,-477
walk,132,101,1376,1208,-493
walk,132,101,1091,1206,-490
walk,132,101,867,1276,-450
walk,132,101,630,1395,-472
walk,132,101,423,1557,-485
walk,132,101,238,1736,-462
walk,132,101,127,1879,-442
walk,131,102,1899,161,-399
walk,131,102,1852,370,-380
walk,131,102,1831,495,-321
walk,131,102,1780,712,-317
walk,131,102,1687,1205,-326
walk,131,102,1598,1436,-279
walk,131,102,1506,1621,-264
walk,131,102,1369,1892,-251
walk,131,103,1321,145,-190
walk,131,103,1078,303,-175
walk,131,103,876,495,-198
walk,131,103,599,745,-189
walk,131,103,426,923,-149
walk,131,103,135,1101,-98
walk,130,103,1875,1263,-44
walk,130,103,1665,1401,0
walk,130,103,1454,1515,33
walk,130,103,1042,1688,79
walk,130,103,808,1662,81
walk,130,103,610,1761,93
walk,130,104,253,92,80
walk,129,104,1806,338,80
walk,129,104,1738,452,80
walk,129,104,1471,353,84
walk,129,104,1293,250,104
walk,129,104,1053,42,89
walk,129,103,973,1828,102
walk,129,103,778,1629,112
walk,129,103,603,1467,111
walk,129,103,408,1305,104
walk,129,103,110,1160,107
walk,128,103,1824,955,106
walk,128,103,1499,662,123
walk,128,103,1536,523,104
walk,128,103,1500,493,102
