walk,153,102,988,1611,-106
walk,153,102,1240,1690,-106
walk,153,102,1640,1853,-106
walk,153,103,1836,0,-106
walk,154,102,264,1917,-115
walk,154,102,721,1918,-114
walk,154,102,1101,1915,-108
walk,154,102,1593,1891,-96
walk,155,102,292,1824,-62
walk,155,102,887,1764,-76
walk,155,102,1396,1675,-51
walk,155,102,1912,1524,-29
walk,156,102,397,1330,-22
walk,156,102,1078,1119,-55
walk,156,102,1476,1019,-59
walk,157,102,26,1009,-62
walk,157,102,359,1013,-75
walk,157,102,1161,1023,-116
walk,157,102,1603,1090,-117
walk,157,102,1526,1071,-119
walk,158,102,29,1193,-134
walk,158,102,437,1621,-151
walk,158,102,704,1858,-174
