walk,108,106,175,1238,180
walk,108,106,49,836,180
walk,108,106,21,527,180
walk,108,106,1,105,180
walk,107,105,1914,1658,182
walk,107,105,1907,1328,202
walk,108,105,4,935,227
walk,108,105,1,541,240
walk,107,105,1910,99,241
walk,108,104,3,1668,241
walk,108,104,34,1229,171
walk,107,104,1908,840,181
walk,107,104,1888,544,191
walk,107,104,1886,133,166
walk,107,103,1871,1686,137
walk,107,103,1717,1248,123
walk,107,103,1609,925,132
walk,107,103,1527,645,143
walk,107,103,1400,401,161
walk,107,103,1185,126,203
walk,107,102,1056,1901,237
walk,107,102,778,1766,286
walk,107,102,526,1589,315
walk,107,102,307,1410,323
walk,107,102,132,1200,322
walk,106,102,1879,983,292
walk,106,102,1499,736,221
walk,106,102,1305,541,189
walk,106,102,1325,321,224
walk,106,102,1348,316,223
