walk,135,92,964,272,244
walk,135,92,880,344,244
walk,135,92,702,449,244
walk,135,92,514,468,243
walk,135,92,263,477,243
walk,135,92,68,483,243
walk,135,92,-105,483,244
walk,134,92,1201,469,11
walk,134,92,1036,476,12
walk,134,92,832,475,12
walk,134,92,628,478,12
walk,134,92,395,479,12
walk,134,92,167,479,12
walk,133,92,1869,479,17
walk,133,92,1659,474,76
walk,133,92,1549,422,112
walk,133,92,1459,278,154
walk,133,92,1362,97,169
walk,133,91,1333,1870,194
walk,133,91,1334,1723,221
walk,133,91,1336,1570,237
walk,133,91,1336,1363,252
walk,133,91,1344,1217,272
