walk,135,92,972,284,244
walk,135,92,653,463,243
walk,135,92,362,476,243
walk,135,92,11,473,243
walk,135,92,-111,477,244
walk,134,92,1237,483,11
walk,134,92,963,472,12
walk,134,92,635,478,12
walk,134,92,359,478,12
walk,134,92,86,477,12
walk,133,92,1719,476,57
walk,133,92,1506,527,113
walk,133,92,1267,663,131
walk,133,92,1034,742,184
walk,133,92,884,804,246
walk,133,92,602,323,348
walk,133,92,391,309,411
walk,133,92,45,309,523
walk,132,92,1743,320,609
walk,132,92,1475,379,632
walk,132,92,1176,391,673
walk,132,92,951,408,709
walk,132,92,666,427,733
walk,132,92,329,501,694
walk,132,92,118,530,694
walk,131,92,1774,633,635
walk,131,92,1565,689,595
walk,131,92,1239,799,562
walk,131,92,891,932,560
walk,131,92,534,1009,575
walk,131,92,160,1044,575
walk,130,92,1679,1044,548
walk,130,92,1360,1063,556
walk,130,92,994,1106,599
walk,130,92,741,1110,667
walk,130,92,494,1057,732
walk,130,92,228,975,804
walk,129,92,1813,898,860
walk,129,92,1565,819,885
walk,129,92,1282,685,873
walk,129,92,981,536,803
walk,129,92,812,465,800
walk,129,92,616,387,800
walk,129,92,450,335,800
walk,129,92,201,261,800
walk,128,92,1810,180,800
walk,128,92,1572,72,800
walk,128,91,1337,1894,800
walk,128,91,1155,1861,800
walk,128,92,970,46,800
walk,128,92,759,64,800
walk,128,91,517,1849,800
walk,128,91,295,1707,800
walk,128,91,93,1622,800
walk,127,91,1888,1503,800
walk,127,91,1626,1195,800
walk,127,91,1474,988,800
walk,127,91,1326,726,800
walk,127,91,1165,596,800
walk,127,91,944,569,800
walk,127,91,730,560,800
walk,127,91,465,547,800
walk,127,91,179,567,800
walk,126,91,1788,603,800
walk,126,91,1497,612,800
walk,126,91,1261,640,800
walk,126,91,966,640,800
walk,126,91,710,627,800
walk,126,91,480,656,800
walk,126,91,330,766,800
walk,126,91,154,905,800
walk,125,91,1844,1023,800
walk,125,91,1630,1104,800
walk,125,91,1477,1249,800
walk,125,91,1291,1295,800
walk,125,91,1073,1228,800
walk,125,91,908,1168,800
walk,125,91,619,1175,800
walk,125,91,467,1085,800
walk,125,91,326,901,800
walk,125,91,237,707,800
walk,125,91,181,551,800
walk,125,91,107,343,800
walk,125,91,21,141,800
walk,124,90,1896,1887,800
walk,124,90,1794,1772,800
walk,124,90,1729,1679,800
