walk,135,92,839,347,244
walk,135,92,614,486,243
walk,135,92,243,448,243
walk,135,92,-94,488,244
walk,134,92,1281,494,11
walk,134,92,1076,478,13
walk,134,92,719,480,12
walk,134,92,397,486,12
walk,133,92,1798,479,35
walk,133,92,1766,307,47
walk,133,92,1644,251,125
walk,133,92,1286,259,151
walk,133,92,1101,275,208
walk,133,92,922,317,256
walk,133,92,635,329,310
walk,133,92,370,354,416
walk,133,92,13,491,527
walk,132,92,1606,694,583
walk,132,92,1342,746,640
walk,132,92,1193,798,678
walk,132,92,1053,913,698
walk,132,92,731,982,700
walk,132,92,451,1049,675
walk,132,92,215,1104,649
walk,131,92,1878,1086,610
walk,131,92,1537,1064,551
walk,131,92,1001,1041,559
walk,131,92,629,1041,575
walk,131,92,279,1048,575
walk,130,92,1761,1047,548
walk,130,92,1321,1067,559
walk,130,92,1069,1103,584
walk,130,92,835,1120,639
walk,130,92,641,1084,693
walk,130,92,361,1050,777
walk,130,92,73,1043,853
walk,129,92,1673,1055,925
walk,129,92,1554,1055,943
walk,129,92,1336,1057,967
walk,129,92,1026,1081,930
walk,129,92,798,1135,884
walk,129,92,566,1142,817
walk,129,92,338,1097,800
walk,129,92,177,976,800
walk,128,92,1898,785,800
walk,128,92,1912,620,800
