walk,153,102,926,875,-106
walk,153,102,906,441,-104
walk,153,102,897,86,-103
walk,153,101,798,1730,-113
walk,153,101,527,1528,-120
walk,152,101,1651,1539,-95
walk,152,101,1198,1522,-43
walk,152,101,680,1472,-9
walk,152,101,109,1405,-12
walk,151,101,647,1119,0
walk,151,101,169,1007,-18
walk,150,101,1395,877,-49
walk,150,101,1021,655,-27
walk,150,101,759,228,-43
walk,150,100,832,1379,-36
walk,150,100,986,998,-27
walk,150,100,1151,417,-43
walk,150,99,1384,1637,-16
walk,150,99,1549,1143,-11
walk,150,99,1609,718,-10
walk,150,99,1633,128,-21
walk,150,98,1561,1736,-2
walk,150,98,1471,1324,-11
walk,150,98,1151,917,-15
walk,150,98,198,179,-14
walk,149,97,1824,1668,-22
walk,149,97,1616,1237,0
walk,149,97,1536,904,0
walk,149,97,1486,501,-19
walk,149,97,1495,27,-50
walk,149,96,1504,1572,-53
walk,149,96,1545,1170,-78
walk,149,96,1620,821,-78
walk,149,96,1783,410,-69
walk,149,95,1869,1903,-25
walk,149,95,1828,1720,-2
walk,150,95,38,1425,-13
