walk,135,92,1299,315,244
walk,135,92,1358,397,244
walk,135,92,1628,448,243
walk,135,92,1887,460,243
walk,136,92,197,466,243
walk,136,92,423,472,244
walk,136,92,915,472,27
walk,136,92,1279,481,13
walk,136,92,1606,480,11
walk,136,92,1930,483,11
walk,137,92,303,480,11
walk,137,92,459,479,11
walk,137,92,600,341,8
walk,137,92,798,350,7
walk,137,92,984,529,10
walk,137,92,1217,776,12
walk,137,92,1384,872,33
walk,137,92,1589,986,49
walk,137,92,1840,1126,47
walk,138,92,149,1254,51
walk,138,92,419,1391,47
walk,138,92,687,1526,43
walk,138,92,744,1785,36
walk,138,93,810,173,17
walk,138,93,854,410,26
walk,138,93,825,677,30
walk,138,93,789,958,31
