walk,135,92,1012,376,244
walk,135,92,794,409,244
walk,135,92,518,482,243
walk,135,92,183,474,243
walk,135,92,-94,480,244
walk,134,92,1283,487,11
walk,134,92,1050,482,13
walk,134,92,645,479,12
walk,134,92,332,482,12
walk,133,92,1865,484,18
walk,133,92,1838,561,29
walk,133,92,1847,710,23
walk,133,92,1850,881,36
walk,133,92,1865,1035,75
walk,133,92,1889,1227,57
walk,133,92,1835,1380,49
walk,133,92,1691,1586,51
walk,133,92,1608,1714,61
walk,133,93,1482,71,22
walk,133,93,1421,343,-12
walk,133,93,1402,636,-43
walk,133,93,1363,885,-46
walk,133,93,1335,1171,-64
walk,133,93,1325,1403,-59
walk,133,93,1309,1673,-54
walk,133,93,1277,1907,-40
walk,133,94,1136,279,-16
walk,133,94,1002,437,7
walk,133,94,849,586,45
walk,133,94,647,762,100
walk,133,94,421,944,179
walk,133,94,249,1072,263
walk,133,94,52,1273,309
walk,132,94,1759,1513,365
walk,132,94,1613,1700,419
walk,132,94,1396,1908,467
walk,132,95,1247,97,516
walk,132,95,1054,127,559
walk,132,94,851,1862,610
walk,132,94,676,1591,692
walk,132,94,593,1450,729
walk,132,94,479,1381,748
walk,132,94,322,1284,798
walk,132,94,222,1274,836
walk,132,94,181,1249,853
