walk,135,92,1337,326,244
walk,135,92,1657,440,243
walk,136,92,53,467,243
walk,135,92,2242,475,243
walk,136,92,417,479,244
walk,136,92,658,487,147
walk,136,92,1104,481,11
walk,136,92,1451,483,11
walk,136,92,1777,484,11
walk,136,92,2201,485,11
walk,137,92,514,486,8
walk,137,92,657,595,8
walk,137,92,746,716,9
walk,137,92,907,801,2
walk,137,92,1149,753,17
walk,137,92,1350,782,22
walk,137,92,1624,784,29
walk,137,92,1916,810,28
walk,138,92,247,846,22
walk,138,92,483,909,20
walk,138,92,706,977,20
walk,138,92,890,1066,17
walk,138,92,1064,1209,32
walk,138,92,1206,1287,28
walk,138,92,1293,1316,24
walk,138,92,1574,1331,18
walk,138,92,1762,1460,15
