walk,168,97,899,1162,-32
walk,168,97,777,999,-32
walk,168,97,791,809,-32
walk,168,97,934,597,-32
walk,168,97,941,356,1
walk,168,97,817,69,0
walk,168,96,814,1811,0
walk,168,96,816,1620,0
walk,168,96,802,1514,0
walk,168,96,732,1464,0
walk,168,96,570,1421,3
walk,168,96,449,1400,11
walk,168,96,342,1380,19
walk,168,96,195,1347,11
walk,168,96,91,1225,13
walk,167,96,1915,1051,4
walk,167,96,1817,868,-11
walk,167,96,1733,728,-20
walk,167,96,1639,569,-28
walk,167,96,1523,402,-38
walk,167,96,1409,271,-31
walk,167,96,1320,177,-11
walk,167,95,1217,1896,-16
walk,167,95,1155,1685,-20
walk,167,95,1080,1455,-23
walk,167,95,1028,1268,-21
walk,167,95,972,1077,-15
walk,167,95,924,920,-1
walk,167,95,843,668,-17
walk,167,95,775,475,-52
walk,167,95,729,343,-38
walk,167,95,695,232,-30
walk,167,95,661,103,-40
walk,167,94,661,1842,-11
walk,167,94,669,1677,36
walk,167,94,652,1512,34
walk,167,94,643,1367,40
walk,167,94,624,1202,73
walk,167,94,583,937,65
walk,167,94,513,801,105
walk,167,94,409,640,141
walk,167,94,312,464,153
walk,167,94,206,270,180
walk,167,94,95,74,218
walk,167,93,12,1834,269
walk,166,93,1858,1710,329
walk,166,93,1742,1514,369
walk,166,93,1642,1375,392
walk,166,93,1524,1237,423
walk,166,93,1415,1075,439
walk,166,93,1306,933,437
walk,166,93,1118,775,412
walk,166,93,906,564,389
walk,166,93,737,401,345
walk,166,93,632,242,283
walk,166,93,543,131,278
walk,166,92,418,1917,251
walk,166,92,312,1795,226
walk,166,92,172,1662,175
walk,165,92,1904,1566,206
walk,165,92,1694,1477,230
walk,165,92,1477,1410,238
walk,165,92,1259,1312,253
walk,165,92,1030,1283,287
walk,165,92,789,1262,334
walk,165,92,585,1208,292
walk,165,92,437,1167,308
walk,165,92,230,1112,360
walk,164,92,1901,1055,388
walk,164,92,1655,1025,414
walk,164,92,1563,940,439
walk,164,92,1375,765,460
walk,164,92,1264,635,484
walk,164,92,1132,450,501
walk,164,92,1068,301,509
walk,164,92,1049,64,531
walk,164,91,1053,1767,556
walk,164,91,1055,1629,573
walk,164,91,1058,1458,586
walk,164,91,1066,1248,583
walk,164,91,1050,1093,585
walk,164,91,1038,905,572
walk,164,91,1024,777,579
walk,164,91,1014,670,581
walk,164,91,959,412,586
walk,164,91,940,257,587
walk,164,91,908,89,597
walk,164,90,864,1886,594
walk,164,90,802,1702,569
walk,164,90,715,1545,562
walk,164,90,608,1406,562
walk,164,90,470,1333,560
walk,164,90,327,1253,560
walk,164,90,189,1194,566
walk,163,90,1919,1136,563
walk,163,90,1789,1114,574
walk,163,90,1652,1109,587
walk,163,90,1589,1105,605
