walk,50,92,1409,533,1466
walk,50,92,1673,522,1516
walk,51,92,13,521,1534
walk,51,92,368,398,1528
walk,51,92,579,525,1553
walk,51,92,904,707,1559
walk,51,92,1257,892,1559
walk,51,92,1535,1022,1546
walk,51,92,1872,1138,1506
walk,52,92,257,1120,1461
walk,52,92,547,1032,1406
walk,52,92,902,950,1337
walk,52,92,1122,778,1307
walk,52,92,1392,530,1262
walk,52,92,1555,310,1216
walk,52,92,1873,39,1126
walk,53,91,295,1911,1102
walk,53,91,764,1781,1104
walk,53,91,1050,1666,1113
walk,53,91,1471,1567,1080
walk,53,91,1889,1544,1047
walk,54,91,374,1526,1034
walk,54,91,741,1479,1031
walk,54,91,1054,1341,1006
walk,54,91,1176,1024,979
walk,54,91,1318,601,962
walk,54,91,1335,475,961
walk,54,91,1377,275,925
walk,54,90,1448,1869,853
walk,54,90,1424,1634,828
walk,54,90,1424,1507,807 
