walk,153,102,920,1458,-106
walk,153,102,832,1455,-106
walk,153,102,682,1641,-106
walk,153,102,434,1758,-106
walk,153,102,204,1856,-106
walk,153,102,78,1877,-104
walk,152,102,1685,1876,-104
walk,152,102,1481,1872,-102
walk,152,102,1299,1871,-99
walk,152,102,1134,1865,-97
walk,152,102,1001,1851,-95
walk,152,102,954,1813,-94
walk,152,102,854,1786,-94
walk,152,102,665,1767,-99
walk,152,102,475,1760,-101
walk,152,102,284,1753,-105
walk,151,102,1912,1743,-123
walk,151,102,1667,1731,-123
walk,151,102,1483,1723,-123
walk,151,102,1283,1726,-121
walk,151,102,1106,1722,-116
walk,151,102,942,1713,-94
walk,151,102,752,1652,-90
walk,151,102,567,1593,-76
walk,151,102,368,1532,-69
walk,151,102,191,1455,-46
walk,151,102,73,1413,-15
walk,150,102,1806,1336,-24
walk,150,102,1636,1248,-26
walk,150,102,1480,1166,-42
walk,150,102,1335,1092,-61
walk,150,102,1260,916,-67
walk,150,102,1202,742,-56
walk,150,102,1132,608,-47
walk,150,102,1037,379,-47
walk,150,102,968,191,-45
walk,150,102,905,37,-50
walk,150,101,846,1772,-53
walk,150,101,792,1587,-54
walk,150,101,769,1452,-49
walk,150,101,749,1322,-45
walk,150,101,747,1142,-43
walk,150,101,727,979,-47
walk,150,101,566,757,-21
walk,150,101,522,730,1
walk,150,101,358,618,-14
walk,150,101,211,677,-15
walk,149,101,1919,780,-29
walk,149,101,1755,854,-34
walk,149,101,1531,952,-59
walk,149,101,1388,992,-67
walk,149,101,1188,966,-62
walk,149,101,1052,871,-63
walk,149,101,984,716,-45
walk,149,101,916,543,-40
walk,149,101,873,388,-34
walk,149,101,829,241,-28
walk,149,101,754,9,-30
walk,149,100,719,1744,-29
walk,149,100,683,1541,-25
walk,149,100,631,1265,-19
walk,149,100,597,1067,-19
walk,149,100,574,844,-25
walk,149,100,549,635,-23
walk,149,100,534,484,-22
walk,149,100,514,297,-27
walk,149,100,377,170,-14
walk,149,100,282,56,0
walk,149,99,77,1878,17
walk,149,99,38,1720,19
walk,148,99,1869,1510,16
walk,148,99,1766,1396,12
walk,148,99,1585,1342,14
walk,148,99,1380,1308,16
walk,148,99,1199,1285,11
walk,148,99,994,1282,2
walk,148,99,791,1287,0
walk,148,99,619,1288,0
walk,148,99,429,1252,0
walk,148,99,285,1212,0
walk,148,99,65,1149,0
walk,147,99,1789,1085,0
walk,147,99,1599,1025,0
walk,147,99,1356,1054,-8
walk,147,99,1171,1100,0
walk,147,99,910,1121,-2
walk,147,99,690,1124,2
walk,147,99,467,1130,15
walk,147,99,227,1137,13
walk,147,99,23,1158,30
walk,146,99,1710,1176,35
walk,146,99,1531,1187,44
walk,146,99,1280,1150,35
walk,146,99,1057,1139,33
walk,146,99,913,1118,35
walk,146,99,802,1059,41
walk,146,99,702,948,54
walk,146,99,633,784,79
walk,146,99,589,617,92
walk,146,99,477,388,97
walk,146,99,389,216,116
walk,146,99,256,2,140
walk,146,98,113,1797,161
walk,145,98,1884,1652,187
walk,145,98,1763,1551,203
walk,145,98,1615,1408,215
walk,145,98,1457,1265,227
walk,145,98,1317,1118,245
walk,145,98,1192,962,289
walk,145,98,1033,783,326
walk,145,98,849,639,356
walk,145,98,751,572,359
walk,145,98,769,377,401
walk,145,98,734,169,438
walk,145,98,757,22,455
walk,145,97,825,1799,475
walk,145,97,978,1604,502
walk,145,97,1162,1522,531
walk,145,97,1370,1412,580
walk,145,97,1613,1300,610
walk,145,97,1853,1191,638
walk,146,97,73,1155,657
walk,146,97,241,1052,674
walk,146,97,397,962,690
walk,146,97,520,863,702
walk,146,97,637,763,713
walk,146,97,735,622,725
walk,146,97,844,472,731
walk,146,97,907,353,739
walk,146,97,982,179,741
walk,146,96,1087,1875,752
walk,146,96,1148,1768,758
walk,146,96,1209,1577,780
walk,146,96,1220,1386,809
walk,146,96,1146,1160,812
walk,146,96,1575,1086,874
