walk,153,102,627,1717,-106
walk,153,102,264,1841,-106
walk,152,102,1870,1871,-105
walk,152,102,1516,1869,-102
walk,152,102,1029,1882,-96
walk,152,102,531,1896,-104
walk,152,102,29,1909,-122
walk,151,103,1494,2,-123
walk,151,102,1544,1916,-123
walk,151,102,998,1867,-114
walk,151,102,632,1810,-101
walk,151,102,176,1492,-52
walk,150,102,1814,1280,-19
walk,150,102,1475,980,-28
walk,150,102,1265,665,-33
walk,150,102,1112,282,-35
walk,150,101,914,1758,-47
walk,150,101,638,1451,-31
walk,150,101,403,1195,-26
walk,149,101,1907,937,-47
walk,149,101,1473,619,-20
walk,149,101,1152,191,-3
walk,149,100,867,1549,-7
walk,149,100,743,1197,-4
walk,149,100,660,769,-3
walk,149,100,604,281,-2
walk,149,99,535,1633,-12
walk,149,99,493,1143,-9
walk,149,99,452,573,-14
walk,149,99,351,76,-6
walk,149,98,272,1673,0
walk,148,98,1888,1208,2
walk,148,98,1336,869,3
walk,148,98,930,832,22
walk,148,98,413,1059,11
walk,148,98,249,1124,17
walk,148,98,49,1349,9 
